,model_ID,trim
6653,60259,3.0 Carrera 4s 420cv Manual
6654,60259,3.4 Carrera 2 Ln Tiptronic
6655,60259,3.8 Turbo S 580cv Manual
6656,60259,3.8 Gt2 Rs 700cv
6657,60259,3.6 Gt2 (997)
6658,60259,3.4 Carrera 4 Ln Tiptronic
6659,60259,3.8 Gt3 Rs 450cv (997)
6660,60259,3.8 Gt3 (997)
6661,60259,3.8 Turbo S Exclusive 607cv Manual
6662,60259,3.8 Carrera 4 S Cabriolet Automática
6663,60259,3.8 Carrera 4 S Cabriolet Manual
6664,60259,4.0 Gt3 500cv
6665,60259,3.8 Carrera 4 S Manual
6666,60259,3.8 Turbo 540cv Manual
6667,60259,3.4 Carrera 4 S Cabriolet
6668,60259,3.8 Carrera 4 S Cabriolet
6669,60259,3.8 Turbo S Exclusive 607cv
6670,60259,3.8 Gt2 Rs 700cv Manual
6671,60259,3.6 Gt3 Rs
6672,60259,3.4 Carrera 4 Ln Tip.
6673,60259,4.0 Gt3 500cv Automática
6674,60259,3.8 Targa 4
6675,60259,3.0 Carrera 4s 420cv
6676,60259,3.8 Sport Classic (997)
6677,60259,4.0 Gt3 500cv Manual
6678,60259,3.6 Carrera Cabriolet 345cv (997)
6679,60259,3.6 Carrera 4 345cv (997)
6680,60259,3.8 Targa Tiptronic
6681,60439,3.6 300cv (958)
6682,60439,3.6 V6
6683,60439,3.0 Diesel 245cv (958)
6684,60439,3.6 V6 300cv
6685,60439,4.8 S 400cv (958)
6686,60439,4.8 S
6687,60439,3.0 S Hybrid 380cv Tiptronic (958)
6688,60439,4.8 V8 Turbo S (957)
6689,60439,4.8 V8 Turbo (957)
6690,60439,4.8 V8 S (957)
6691,60439,4.8 V8 Gts (957)
6692,60439,4.8 S 400cv
6693,60439,4.8 Turbo
6694,60439,3.6 V6 (957)
6695,60439,4.8 Turbo 500cv (958)
6696,60439,3.6 V6 Platinum Edition 300cv
6697,60439,4.8 Turbo S 550cv
6698,60439,4.8 Gts 420cv
6699,60439,4.8 V8 Gts Pde 3 Edition Design (957)
6700,79790,1.6 Rn Aa
6701,79790,1.4 Rl
6702,79790,1.6 Ts
6703,79790,1.6 Txe
6704,79790,1.4 Gtl
6705,79790,1.4 Rl Aa
6706,79790,1.6 Txe Dh
6707,79790,1.4 Gtl Aa
6708,79790,1.4 Losange
6709,60397,2.4 Sport 4x4 170cv Atx
6710,60397,2.4 Sport 4x4 170cv Mtx
6711,60397,2.0 Sport 4x2 156cv Mtx
6712,60397,2.4 Sport Mtx
6713,60397,3.7 Sport Atx
6714,1252900,2.0 Luxe
6715,1252900,2.0 Privilege
6716,1252900,1.6 Ph2 Luxe Pack 111cv
6717,1252900,2.0 Luxe Tn
6718,1252900,2.0 Luxe Ph2
6719,1252900,2.0 Rs 250cv
6720,1252900,2.0 Rs 265cv
6721,1252900,2.0 Privilege Ph2
6722,1252900,2.0 Privilege Tn
6723,1252900,2.0 Luxe R1
6724,1252900,1.6 Ph2 Luxe Pack
6725,37931,3.0 Tfsi Stronic Quattro 333cv
6726,37931,3.0 Tfsi 300cv Stronic Quattro
6727,37931,3.0 V6 Tiptronic Quattro
6728,37931,2.4 V6
6729,37931,4.2 Fsi Tiptr Quattro 350cv
6730,37931,3.0 Tfsi 310cv Stronic Quattro
6731,37931,2.4 Multitronic
6732,37931,3.0 55 Tfsi Stronic Quattro 340cv
6733,37931,3.0 I Tipt Quattro 240cv
6734,37931,2.8 Fsi 204cv Multitronic
6735,37931,2.4 Tiptronic
6736,37931,2.8 V6 Tiptronic Quattro
6737,37931,3.2 V6 Fsi Tiptr Quattro 255cv
6738,37931,2.8 V6
6739,37931,2.8 V6 Tiptronic
6740,37931,2.4 Multitronic 177cv
6741,37931,3.0 I Tiptronic Quattro
6742,37931,2.8 V6 Quattro
6743,37931,3.0 V6 Tfsi Tiptr 290cv
6744,37931,3.0 I Tipt Quattro 245cv
6745,37931,4.2 Fsi Security Tipt Quattro 350cv
6746,37931,2.4 Quattro Tiptronic
6747,37931,3.0 Tfsi 55 Stronic Quattro 240cv
6748,37931,2.8 V6 Fsi Multitronic 220cv
6749,37931,3.0 I Tipt Quattro 233cv
6750,37931,2.4 Quattro
6751,37931,2.7 I Multitronic 180cv
6752,37931,2.5 I Tiptronic Quattro
6753,37931,2.7 Tiptronic Quattro Security
6754,37931,4.2 Fsi Tiptro Security Quattro
6755,37931,3.2 Fsi Tiptronic Quattro
6756,37931,2.7 Tiptronic Quattro
6757,37931,2.5 I Tiptronic
6758,37931,2.7 I Multitronic
6759,37931,2.5 Awd
6760,37931,4.2 Fsi Tiptr Quattro 350cv Security
6761,37931,2.5 I
6762,503632,3.0 Glk300 4matic City 231cv At
6763,503632,3.5 Glk300 4matic Sport 247cv At
6764,503632,3.0 Glk300 4matic Sport 231cv At
6765,503632,2.5 Glk300 V6 City 4matic
6766,503632,3.5 Glk300 4matic 247cv At
6767,503632,2.5 Glk300 V6 Sport 4matic
6768,503632,2.5 Glk300 V6 Nature 4matic
6769,503632,2.5 Glk280 V6 Nature
6770,503632,2.5 Glk280 V6 Sport
6771,1252939,1.6 Gla200 Urban 156cv
6772,1252939,1.6 Gla250 Amg-line 211cv
6773,1252939,1.6 Gla200 At Urban 156cv
6774,1252939,1.6 Gla250 At Sport B.efficiency
6775,1252939,2.0 Gla45 Amg 381cv
6776,1252939,1.6 Gla250 Urban 211cv
6777,1252867,1.6 Highline Msi 110cv
6778,1252867,1.6 Highline 101cv
6779,1252867,1.6 Highline
6780,1252867,1.6 Highline 101cv Pro.cre.auto
6781,65389,2.5 Tekna Cvt Xtronic
6782,65389,2.5 Acenta 6mt
6783,65389,2.5 4x4
6784,65389,2.5 Exclusive Cvt Xtronic
6785,65389,2.5 Visia 6mt
6786,65389,2.2 4x4
6787,65389,2.5 Acenta Cvt Xtronic
6788,65389,2.5 4x4 At
6789,65389,2.5 Visia Cvt Xtronic
6790,65389,2.5 Mt
6791,65389,2.5 At
6792,10279,1.6 Hdi Allure
6793,10279,1.6 Allure
6794,10279,1.6 Allure Plus
6795,10279,1.6 Allure Plus Tip
6796,10279,1.6 Hdi Allure Plus
6797,22349,1.4 Tfsi Serie 150 Cv
6798,22349,1.4 Tfsi Sport 150 Cv
6799,22349,1.0 30 Tfsi Stronic Sport
6800,22349,1.4 35 Tfsi Sport 150 Cv
6801,22349,2.0 Tfsi Stronic Sport Quattro
6802,22349,2.0 40 Tfsi Stronic Sport Quattro
6803,64491,2.0 Pure Plus 240cv
6804,64491,2.0 Prestige Plus 240cv
6805,64491,2.0 Se Plus 240cv
6806,64491,2.0 Coupe 240cv
6807,64491,2.0 Se 240cv
6808,64491,2.0 Dynamic Plus 240cv
6809,64491,2.0 Hse 240cv
6810,64491,2.0 Hse Dynamic 240cv
6811,64491,2.0 Se R-dynamic Mhev Hibrid
6812,64491,2.2 Prestige 190cv
6813,64491,2.0 Coupe Hse Dynamique 240cv
6814,64491,2.0 Pure Se 240cv
6815,64491,2.0 Prestige 240cv
6816,64491,2.0 Hse Dynamique Coupe 240cv
6817,64491,2.0 Se Mhev Hibrid
6818,64491,2.0 Hse Plus 240cv
6819,64491,2.0 Black Edition 240cv
6820,64491,2.0 Dynamic 240cv
6821,64491,2.0 Pure 240cv
6822,64491,2.2 Hse 190cv
6823,64491,2.0 Pure Se Plus 240cv
6824,61722,3.0 V6 I Elegance 240cv
6825,61722,4.2 V8 Fsi Premium
6826,61722,3.6 V6 Fsi Elegance
6827,61722,4.2 V8 Premium
6828,61722,3.0 V6 I Premium
6829,61722,3.6 V6 Premium
6830,61722,3.2 V6
6831,61722,2.5 R5 I Premium
6832,61722,4.2 V8
6833,61722,3.6 V6 Style
6834,61722,5.0 I
6835,61722,2.5 I
6836,61722,3.0 V6 I Style 204cv
6837,61722,5.0 V10 I
6838,61722,3.6 V6 Fsi Style
6839,61722,3.6 V6 Tsi Hybrid
6840,61722,3.6 V6 Fsi Life
6841,61722,2.5 R5 I
6842,61722,3.0 V6 I Life 204cv
6843,61722,2.5 R5 I Style
6844,61722,3.0 V6 I Premium 240cv
6845,42378,2.2 St Sport
6846,42378,2.0 Hdi Sv Sport
6847,42378,2.0 St Sport Hdi
6848,42378,2.2 Sv Sport
6849,42378,2.0 Hdi Sr Sport
6850,42378,3.0 St Sport V6 Tiptronic
6851,42378,2.0 Hdi St Sport
6852,42378,3.0 Sv Sport V6 Tiptronic
6853,42378,2.0 Sr Sport
6854,42378,3.0 Coupe V6 Tipt
6855,42378,2.0 Sv Sport
6856,42378,2.9 Sv Sport V6 Tipt
6857,42378,2.0 Hdi Sv Sport Tiptronic
6858,42378,2.0 Sw Executive Hdi
6859,42378,2.0 St Sport Hdi Tiptronic
6860,42378,2.2 Sw Sv Sport
6861,42378,2.0 Sw Executive Hdi Tiptronic
6862,42378,2.9 St Sport V6 Tipt
6863,42378,2.0 Sw Sv Hdi Sport Tiptronic
6864,42378,2.0 Sw Sv Hdi Sport
6865,42378,2.0 Sw Sv Sport Hdi
6866,42378,2.0 Sv Sport Hdi Tiptronic
6867,42378,2.0 Hdi St Sport Tip
6868,42378,2.0 Sv Sport Hdi
6869,42378,3.0 St Coupe V6 Tiptronic
6870,42378,2.0 Sr Sport Hdi
6871,42378,2.0 Sw Sv Sport Hdi Tiptronic
6872,389560,1.7
6873,389560,1.8 Adventure
6874,389560,1.6
6875,389560,1.6 Stile
6876,389560,1.7 Adventure
6877,389560,1.7 Elx Aa
6878,389560,1.6 Elx Aa
6879,389560,1.6 Aa Lve
6880,389560,1.7 Aa Lve
6881,389560,1.6 Elx
6882,389560,1.7 Stile
6883,389560,1.7 Elx
6884,389560,1.4 Elx Fire
6885,389560,1.8 Elx Active
6886,389560,1.7 Elx Emotion Ii
6887,389560,1.7 Elx Pack Electrico
6888,389560,1.6 Stile Abs Ab
6889,389560,1.7 Elx Active
6890,389560,1.7 Elx Aa Lujo
6891,389560,1.8 Elx Aa
6892,389560,1.7 Stile Abs Ab
6893,389560,1.8 Elx Pack Electrico
6894,389560,1.4 Elx Fire Top Ii
6895,389560,1.6 Serie Especial
6896,389560,1.8
6897,389560,1.6 Serie Especial Aa
6898,389560,1.7 Adventure Xtreme
6899,389560,1.8 Elx Emotion
6900,389560,1.8 X-treme Abs
6901,389560,1.8 X-treme
6902,389560,1.8 Adventure Xtreme
6903,389560,1.8 Adventure Xtreme Abs
6904,389560,1.8 Pack Seguridad
6905,389560,1.6 Elx Aa Lujo
6906,60461,2.0 Gt Awd Turbo
6907,60461,1.8 Gl Awd 4 p
6908,60461,1.8 Gl Awd 5 p
6909,60461,1.6 Gl
6910,60461,2.0 Gx Awd
6911,60461,2.5 R 5mt Wrx Turbo 230cv
6912,60461,2.0 Gt Awd Turbo Ln
6913,60461,2.5 5mt Wrx Turbo S 265cv
6914,60461,2.5 Sedan Wrx-265 265cv Mt
6915,60461,1.6 Gl At
6916,60461,2.5 R 5mt Sti Turbo 300cv
6917,60461,1.6 Lx
6918,60461,1.8 Gl Awd Sw At
6919,60461,2.0 Gx Awd At
6920,60461,2.0 Rs 5mt Sawd
6921,60461,2.0 Rx Awd
6922,60461,2.0 R 4at Sawd Sportshift 150 Cv
6923,60461,2.0 Gl Awd Sw
6924,60461,2.0 R 5mt Sawd 150 Cv
6925,60461,2.0 Sedan Ra 4at Awd 160cv
6926,60461,2.0 Sedan Rn 5m/t Sawd 150 Cv
6927,60461,2.0 Gl Awd
6928,60461,2.0 R 5mt Sawd Rn 150 Cv
6929,60461,1.5 R 4at Sawd Sportshift 107cv
6930,60461,2.0 Sedan Rs 5m/t Sawd 150 Cv
6931,60461,2.5 Sedan Sti-300 Mt
6932,60461,1.8 Gl Awd At
6933,60461,2.0 Sedan Na 5m/t Sawd 150 Cv
6934,60461,2.0 Rs 4at Sawd Sportshift
6935,60461,2.0 Sedan Rs 4a/t Sawd Sportshift
6936,60461,2.0 Cvt Dynamic
6937,60461,2.0 Limited Sedán
6938,60461,2.0 Limited Hatchback
6939,60461,2.0 Sedan Ra 5mt Awd 160cv
6940,60461,2.0 Sedan Rn 4a/t Sawd Sportshift
6941,60461,2.0 Gx Awd Sw
6942,60461,2.0 Gx Awd Sw At
6943,60461,1.5 R 5mt Sawd 107cv
6944,60461,2.0 Gl Awd At
6945,60461,2.0 Cvt Eyesight
6946,60461,2.0 Gl Awd Sw At
6947,60461,1.8 Gl Awd
6948,60461,2.0 Sedan Awd At Xs Sportshift 150 Cv
6949,60461,2.0 4at Sawd Rn Sportshift 150 Cv
6950,60461,2.0 Limited
6951,15698,3.0 Tfsi 333cv Tiptronic Quattro
6952,15698,3.0 Tdi 240cv Tiptronic Quattro
6953,15698,3.0 Tfsi 272cv Tiptronic Quattro
6954,15698,3.0 Tdi 249cv Tiptronic Quattro
6955,15698,4.2 Tdi 340cv Tiptronic Quattro
6956,15698,3.0 Tdi 233cv Tiptronic Quattro
6957,15698,4.2 Fsi 350cv Tiptronic Quattro
6958,15698,3.0 Tdi Tipt. Quattro
6959,15698,4.2 Tdi 326cv Tiptronic Quattro
6960,15698,4.2 Fsi Tipt. Quattro
6961,15698,3.0 Tdi Tipt. Quattro Luxury
6962,15698,3.0 Tdi Tipt. Quattro Security
6963,15698,4.2 Fsi Tipt. Quattro Security
6964,15698,4.2 Fsi Tipt. Quattro Luxury
6965,503710,3.5 Ml350 4matic Sport B.efficiency
6966,503710,3.2 Ml320 At Luxury
6967,503710,3.5 Ml350 Sport
6968,503710,2.7 Ml270 Cdi Luxury
6969,503710,3.2 Ml320 At
6970,503710,3.5 Ml350 4matic Sport B.eff Techo
6971,503710,3.5 Ml350 Luxury At
6972,503710,2.7 Ml270 Cdi Luxury At
6973,503710,3.2 Ml320 Cdi Sport
6974,503710,3.5 Ml350 4matic Sport Facelift
6975,503710,2.3 Ml230
6976,503710,3.0 Ml350 Cdi Sport Facelift
6977,503710,5.0 Ml500 Luxury At
6978,503710,4.3 Ml430 At Luxury
6979,503710,6.3 Ml63 4matic Amg
6980,503710,5.5 Ml500 V8
6981,503710,5.5 Ml500 V8 Sport
6982,503710,3.0 Ml320 Cdi Sport
6983,503710,6.3 Ml63 4matic Amg Facelift
6984,503710,5.0 Ml500 Sport
6985,503710,3.0 Ml400 4matic Sport B.eff Techo
6986,503710,5.5 Ml500 V8 Sport Facelift
6987,503710,3.0 Ml320 Cdi
6988,503710,3.5 Ml350 Nafta
6989,503710,3.2 Ml320 Cdi
6990,503710,3.0 Ml350 Cdi Sport W164
6991,503710,3.5 Ml350 4matic Sport W164
6992,503710,3.5 Ml350 4matic Facelift
6993,503710,3.0 Ml400 4matic Sport 333cv Techo
6994,503710,5.0 Ml500 Nafta
6995,503710,3.0 Ml320 Cdi Sport Facelift
6996,503710,5.5 Ml500 V8 4matic Sport
6997,503710,3.0 Ml400 Cdi Luxury At
6998,503710,3.5 Ml350 Mt
6999,503710,6.2 Ml63 Amg
7000,503710,3.0 Ml320 Cdi Facelift
7001,503710,5.5 Ml500 V8 Facelift
7002,62713,1.4 Comfortline Tsi Bluemotion 6mt
7003,62713,2.0 Highline Tsi 200cv Dsg
7004,62713,1.8 Turbo Trendline
7005,62713,1.9 I Highline
7006,62713,1.9 I Highline Tiptronic
7007,62713,1.8 Turbo Trendline Tiptronic
7008,62713,1.8 T Trendline
7009,62713,1.8 T Trendline Tiptronic
7010,62713,1.8 T Comfortline
7011,62713,1.9 I Comfortline
7012,62713,1.8 T Trendline Tip. Cu
7013,62713,1.9 I Trendline Tiptronic+tap Cuero
7014,62713,1.9 I Trendline Cuero 2 Climatronic
7015,62713,1.8 Turbo Trendline Cuero Climatronic
7016,389420,2.0 Sx At6 5 p
7017,389420,2.0 Sx At6 4 p
7018,389420,1.6 Ex At6
7019,389420,2.0 Koup 6mt
7020,389420,2.0 Forte Ex
7021,389420,1.6 Forte Ex
7022,389420,2.0 Forte Ex Premium
7023,389420,2.0 Forte 6at Elegance
7024,389420,1.6 Forte 6mt
7025,389420,1.6 Koup Elx
7026,389420,1.6 Ex Mt6
7027,389420,2.0 Forte Sx Elegance At
7028,389420,2.0 Lx Crdi
7029,389420,1.6 Forte Ex Premium
7030,389420,2.0 Koup Elx
7031,389420,1.6 Forte Premium
7032,389420,1.6 Crdi Ex
7033,389420,2.0 Sx At6 L22
7034,389420,2.0 Lx
7035,389420,1.6 Ex Crdi
7036,389420,2.0 Sx Plus At6 L22
7037,389420,2.0 Sx At6
7038,75044,5.9 2500 I D/cab 4x4
7039,75044,5.9 2500 Laramie Quadcab 4x4
7040,75044,5.9 2500 I D/cab 4x4 Laramie
7041,75044,5.9 2500 Slt Quadcab Atx 4x4
7042,75044,5.9 2500 Laramie Quadcab 4x4 Atx
7043,75044,5.9 2500 I Pick-up
7044,75044,5.9 2500 I D/cab
7045,75044,3.9 1500 Pick-up 4x4
7046,75044,5.9 2500 I Pick-up 4x4 Slt
7047,75044,3.9 1500 Pick-up
7048,75044,5.9 2500 I Pick-up Slt
7049,75044,3.9 1500 Pick-up Slt
7050,75044,5.9 2500 I D/cab Laramie
7051,123144,1.4 Ex 109cv 4at
7052,123144,1.6 Sx 4at
7053,123144,1.4 Ex 109cv 6mt
7054,123144,1.6 Ex 4at
7055,123144,1.6 Ex 6mt
7056,123144,1.4 Ex 4at
7057,123144,1.6 Ex Cvvt Mt
7058,123144,1.6 Sx Mt
7059,123144,1.4 Ex 6mt
7060,123144,1.6 Ex
7061,62274,2.0 Sv
7062,62274,1.8 St
7063,62274,1.9 T
7064,62274,2.2 Sv/st Confort
7065,62274,2.0 St
7066,62274,2.2 Xs Premium
7067,62274,2.0 Sv At
7068,62274,2.0 Hdi St Familiar
7069,62274,2.0 Hdi Svdt/st Confort
7070,62274,2.0 Hdi St
7071,62274,3.0 Sv/st Confort
7072,62274,2.0 Hdi Xs Premium
7073,62274,3.0 Coupe
7074,62274,2.0 St Familiar
7075,62274,2.1 2.1 Svdt
7076,62274,2.0 Coupe Cuero
7077,62274,1.9 T Familiar
7078,62274,2.0 Coupe
7079,62274,2.0 Hdi Xt Premium
7080,62274,2.2 Coupe Cuero
7081,62274,3.0 Sv At
7082,62274,3.0 Xt Premium
7083,62274,2.0 Hdi Xt Premium Familiar
7084,1007110,1.6 At Safety+
7085,1007110,1.6 Gl Connect Automática
7086,1007110,1.6 Gl Automática
7087,1007110,1.6 Gl
7088,1007110,1.6 Gl Manual
7089,1007110,1.6 Gl Connect Manual
7090,1007110,1.6 Gl Connect
7091,1007110,1.6 At Style
7092,1007110,1.6 At Safety
7093,9560,2.0 Coupe T 210cv Mt
7094,9560,2.0 Coupe T 275cv Mt
7095,9560,3.8 Coupe 300cv 6mt
7096,9560,3.8 Coupe 300cv 6at
7097,9560,3.8 Coupe 300cv 8at
7098,9560,2.0 Coupe Seg. T Mt6
7099,9560,2.0 Coupe T 275cv 8at
7100,9560,2.0 Coupe Seg. T 8at
7101,60388,3.5 V6 At
7102,60388,2.5 L4 At
7103,60388,2.4 At L4
